Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CITYSCAPE @FARRER PARK,"1,480,000","1,076.4","1,375",Oct-21,MERGUI ROAD,Resale,Strata,100,"14,800",-,Condominium,1,Freehold,08,Rest of Central Region,01 to 05
MARYMOUNT VIEW,"1,820,000","1,259.39","1,445",Oct-21,PEMIMPIN DRIVE,Resale,Strata,117,"15,556",-,Condominium,1,Freehold,20,Rest of Central Region,11 to 15
KI RESIDENCES AT BROOKVALE,"2,215,000","1,108.69","1,998",Oct-21,BROOKVALE DRIVE,New Sale,Strata,103,"21,505",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"2,763,000","1,496.2","1,847",Oct-21,SILAT AVENUE,New Sale,Strata,139,"19,878",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
SEVEN PALMS SENTOSA COVE,"19,700,000","6,060.13","3,251",Oct-21,COVE DRIVE,Resale,Strata,563,"34,991",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
SLOANE RESIDENCES,"3,794,420","1,291.68","2,938",Oct-21,BALMORAL ROAD,New Sale,Strata,120,"31,620",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SKYSUITES17,"631,900",355.21,"1,779",Oct-21,JALAN RAJAH,Resale,Strata,33,"19,148",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
IRESIDENCES,"2,088,000","1,345.5","1,552",Oct-21,IRRAWADDY ROAD,Resale,Strata,125,"16,704",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE JOVELL,"1,251,300",904.18,"1,384",Oct-21,FLORA DRIVE,New Sale,Strata,84,"14,896",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
PARC IMPERIAL,"710,000",398.27,"1,783",Oct-21,PASIR PANJANG ROAD,Resale,Strata,37,"19,189",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
RIVERTREES RESIDENCES,"1,318,000","1,119.46","1,177",Oct-21,FERNVALE CLOSE,Resale,Strata,104,"12,673",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"2,307,000","1,711.48","1,348",Oct-21,OCEAN DRIVE,Resale,Strata,159,"14,509",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
CENTRA LOFT,"650,000",473.62,"1,372",Oct-21,LORONG 35 GEYLANG,Resale,Strata,44,"14,773",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARKVIEW APARTMENTS,"880,000","1,087.16",809,Oct-21,BUKIT BATOK STREET 25,Resale,Strata,101,"8,713",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"2,128,000",958,"2,221",Oct-21,BIDADARI PARK DRIVE,New Sale,Strata,89,"23,910",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"2,158,000",958,"2,253",Oct-21,BIDADARI PARK DRIVE,New Sale,Strata,89,"24,247",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
AMANINDA,"1,048,000",678.13,"1,545",Oct-21,THOMSON ROAD,Resale,Strata,63,"16,635",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"2,140,000","1,216.33","1,759",Oct-21,KEPPEL BAY DRIVE,Resale,Strata,113,"18,938",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE M,"1,421,000",527.44,"2,694",Oct-21,MIDDLE ROAD,New Sale,Strata,49,"29,000",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
RV RESIDENCES,"1,560,000",688.9,"2,264",Oct-21,RIVER VALLEY ROAD,Resale,Strata,64,"24,375",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
NORMANTON PARK,"1,525,000",828.83,"1,840",Oct-21,NORMANTON PARK,New Sale,Strata,77,"19,805",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
THE AXIS,"1,100,000",753.48,"1,460",Oct-21,MANDALAY ROAD,Resale,Strata,70,"15,714",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
VACANZA @ EAST,"1,280,000","1,022.58","1,252",Oct-21,LENGKONG TUJOH,Resale,Strata,95,"13,474",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
TURQUOISE,"3,228,150","2,088.22","1,546",Oct-21,COVE DRIVE,Resale,Strata,194,"16,640",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
NORMANTON PARK,"1,983,000","1,065.64","1,861",Oct-21,NORMANTON PARK,New Sale,Strata,99,"20,030",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
NORMANTON PARK,"1,962,000","1,065.64","1,841",Oct-21,NORMANTON PARK,New Sale,Strata,99,"19,818",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
PARC CLEMATIS,"2,204,000","1,248.62","1,765",Oct-21,JALAN LEMPENG,New Sale,Strata,116,"19,000",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
WATERTOWN,"818,000",570.49,"1,434",Oct-21,PUNGGOL CENTRAL,Resale,Strata,53,"15,434",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
8@WOODLEIGH,"1,700,000","1,097.93","1,548",Oct-21,WOODLEIGH CLOSE,Resale,Strata,102,"16,667",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
WATERBANK AT DAKOTA,"1,085,000",624.31,"1,738",Oct-21,DAKOTA CRESCENT,Resale,Strata,58,"18,707",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,06 to 10
MYRA,"2,793,000","1,313.21","2,127",Oct-21,MEYAPPA CHETTIAR ROAD,New Sale,Strata,122,"22,893",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
FORESQUE RESIDENCES,"1,390,000","1,130.22","1,230",Oct-21,PETIR ROAD,Resale,Strata,105,"13,238",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
THE SANTORINI,"1,370,000","1,151.75","1,189",Oct-21,TAMPINES STREET 86,Resale,Strata,107,"12,804",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
PALM GARDENS,"940,000","1,205.57",780,Oct-21,HONG SAN WALK,Resale,Strata,112,"8,393",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
WATERMARK ROBERTSON QUAY,"2,750,000","1,323.97","2,077",Oct-21,RODYK STREET,Resale,Strata,123,"22,358",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
VARSITY PARK CONDOMINIUM,"2,175,000","1,991.34","1,092",Oct-21,WEST COAST ROAD,Resale,Strata,185,"11,757",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
THE GALE,"1,505,000","1,345.5","1,119",Oct-21,FLORA ROAD,Resale,Strata,125,"12,040",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
LA FIESTA,"950,000",731.95,"1,298",Oct-21,SENGKANG SQUARE,Resale,Strata,68,"13,971",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
CHANGI COURT,"1,280,000","1,162.51","1,101",Oct-21,UPPER CHANGI ROAD EAST,Resale,Strata,108,"11,852",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
NIN RESIDENCE,"1,200,000",904.18,"1,327",Oct-21,PHENG GECK AVENUE,Resale,Strata,84,"14,286",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,01 to 05
WATERVIEW,"808,000",785.77,"1,028",Oct-21,TAMPINES AVENUE 1,Resale,Strata,73,"11,068",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
CASA CAMBIO,"625,000",430.56,"1,452",Oct-21,LIM TUA TOW ROAD,Resale,Strata,40,"15,625",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,450,000","1,259.39","1,151",Oct-21,SIMEI STREET 4,Resale,Strata,117,"12,393",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
COMMONWEALTH TOWERS,"2,580,000","1,302.44","1,981",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,121,"21,322",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
THE LAURELS,"3,650,000","1,280.92","2,850",Oct-21,CAIRNHILL ROAD,Resale,Strata,119,"30,672",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
CANBERRA RESIDENCES,"1,580,000","1,905.23",829,Oct-21,CANBERRA DRIVE,Resale,Strata,177,"8,927",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
UE SQUARE,"1,983,000","1,054.87","1,880",Oct-21,RIVER VALLEY ROAD,Resale,Strata,98,"20,235",-,Apartment,1,929 yrs lease commencing from 1953,09,Core Central Region,11 to 15
SIGLAP V,"600,000",452.09,"1,327",Oct-21,FIRST STREET,Resale,Strata,42,"14,286",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
EUHABITAT,"688,000",538.2,"1,278",Oct-21,JALAN EUNOS,Resale,Strata,50,"13,760",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
THE SEA VIEW,"3,400,000","1,646.89","2,064",Oct-21,AMBER ROAD,Resale,Strata,153,"22,222",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
SKIES MILTONIA,"785,000",710.42,"1,105",Oct-21,MILTONIA CLOSE,Resale,Strata,66,"11,894",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
RIVER ISLES,"840,000",753.48,"1,115",Oct-21,EDGEDALE PLAINS,Resale,Strata,70,"12,000",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE QUAYSIDE,"2,050,000","1,367.03","1,500",Oct-21,ROBERTSON QUAY,Resale,Strata,127,"16,142",-,Apartment,1,99 yrs lease commencing from 1994,09,Core Central Region,01 to 05
WOODHAVEN,"855,000",850.36,"1,005",Oct-21,WOODGROVE AVENUE,Resale,Strata,79,"10,823",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
TOMLINSON HEIGHTS,"9,600,000","2,744.82","3,497",Oct-21,TOMLINSON ROAD,Resale,Strata,255,"37,647",-,Condominium,1,Freehold,10,Core Central Region,31 to 35
ECHELON,"1,400,000",731.95,"1,913",Oct-21,ALEXANDRA VIEW,Resale,Strata,68,"20,588",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,11 to 15
PRISTINE HEIGHTS,"2,010,000","1,356.26","1,482",Oct-21,MERGUI ROAD,Resale,Strata,126,"15,952",-,Apartment,1,Freehold,08,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"970,000",581.26,"1,669",Oct-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"17,963",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
KINGSFORD WATERBAY,"765,000",635.08,"1,205",Oct-21,UPPER SERANGOON VIEW,Resale,Strata,59,"12,966",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
RIVER ISLES,"928,888",947.23,981,Oct-21,EDGEDALE PLAINS,Resale,Strata,88,"10,556",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE WATERLINE,"1,978,000","1,969.81","1,004",Oct-21,POH HUAT ROAD WEST,Resale,Strata,183,"10,809",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
MARINA ONE RESIDENCES,"2,471,812","1,054.87","2,343",Oct-21,MARINA WAY,Resale,Strata,98,"25,223",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
NORTHWOOD,"1,390,000","1,313.21","1,058",Oct-21,JALAN MATA AYER,Resale,Strata,122,"11,393",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
COCO PALMS,"1,410,000","1,151.75","1,224",Oct-21,PASIR RIS GROVE,Resale,Strata,107,"13,178",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
RIVERVALE CREST,"900,000","1,205.57",747,Oct-21,RIVERVALE CRESCENT,Resale,Strata,112,"8,036",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
SERENITY PARK,"1,500,000","1,313.21","1,142",Oct-21,TAMARIND ROAD,Resale,Strata,122,"12,295",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
D'LEEDON,"2,330,000","1,356.26","1,718",Oct-21,LEEDON HEIGHTS,Resale,Strata,126,"18,492",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
PALM ISLES,"588,000",516.67,"1,138",Oct-21,FLORA DRIVE,Resale,Strata,48,"12,250",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
PARC ROSEWOOD,"588,000",505.91,"1,162",Oct-21,ROSEWOOD DRIVE,Resale,Strata,47,"12,511",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
HILLBROOKS,"1,440,000","1,270.15","1,134",Oct-21,HILLVIEW AVENUE,Resale,Strata,118,"12,203",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
TREE HOUSE,"905,000",807.3,"1,121",Oct-21,CHESTNUT AVENUE,Resale,Strata,75,"12,067",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"840,000",893.41,940,Oct-21,BEDOK RESERVOIR VIEW,Resale,Strata,83,"10,120",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
ONE PEARL BANK,"1,918,000",893.41,"2,147",Oct-21,PEARL BANK,New Sale,Strata,83,"23,108",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,06 to 10
STURDEE RESIDENCES,"1,685,000",936.47,"1,799",Oct-21,BEATTY ROAD,Sub Sale,Strata,87,"19,368",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,16 to 20
THE FORESTA @ MOUNT FABER,"1,400,000",871.88,"1,606",Oct-21,WISHART ROAD,Resale,Strata,81,"17,284",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
BERKELEY RESIDENCES,"1,250,000",764.24,"1,636",Oct-21,LORONG N TELOK KURAU,Resale,Strata,71,"17,606",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,956,000",947.23,"2,065",Oct-21,SILAT AVENUE,New Sale,Strata,88,"22,227",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
TRILIVE,"1,842,000","1,162.51","1,584",Oct-21,TAMPINES ROAD,Resale,Strata,108,"17,056",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"1,646,000",871.88,"1,888",Oct-21,BROOKVALE DRIVE,New Sale,Strata,81,"20,321",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,11 to 15
CASUARINA COVE,"1,830,000","1,388.56","1,318",Oct-21,TANJONG RHU ROAD,Resale,Strata,129,"14,186",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,06 to 10
THE JOVELL,"1,228,400",904.18,"1,359",Oct-21,FLORA DRIVE,New Sale,Strata,84,"14,624",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
URBAN VISTA,"680,000",441.32,"1,541",Oct-21,TANAH MERAH KECHIL LINK,Resale,Strata,41,"16,585",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
MELVILLE PARK,"915,000","1,302.44",703,Oct-21,SIMEI STREET 1,Resale,Strata,121,"7,562",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,11 to 15
FOURTH AVENUE RESIDENCES,"1,264,000",505.91,"2,498",Oct-21,FOURTH AVENUE,New Sale,Strata,47,"26,894",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
THE CLEMENT CANOPY,"1,758,000","1,108.69","1,586",Oct-21,CLEMENTI AVENUE 1,Resale,Strata,103,"17,068",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,26 to 30
SANCTUARY GREEN,"1,800,000","1,356.26","1,327",Oct-21,TANJONG RHU ROAD,Resale,Strata,126,"14,286",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
THE LIGHT @ CAIRNHILL,"3,810,000","1,689.95","2,255",Oct-21,CAIRNHILL CIRCLE,Resale,Strata,157,"24,268",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
PINE GROVE,"1,700,000","1,754.53",969,Oct-21,PINE GROVE,Resale,Strata,163,"10,429",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,11 to 15
ROYALGREEN,"1,730,380",667.37,"2,593",Oct-21,ANAMALAI AVENUE,New Sale,Strata,62,"27,909",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,864,000",979.52,"1,903",Oct-21,BROOKVALE DRIVE,New Sale,Strata,91,"20,484",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,837,000","1,334.74","1,376",Oct-21,TAMPINES LANE,New Sale,Strata,124,"14,815",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
WATERFORD RESIDENCE,"1,660,000","1,076.4","1,542",Oct-21,KIM YAM ROAD,Resale,Strata,100,"16,600",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE WATERGARDENS AT CANBERRA,"1,035,000",678.13,"1,526",Oct-21,CANBERRA DRIVE,New Sale,Strata,63,"16,429",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
ECO,"790,000",613.55,"1,288",Oct-21,BEDOK SOUTH AVENUE 3,Resale,Strata,57,"13,860",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"1,680,000","1,065.64","1,577",Oct-21,KEPPEL BAY VIEW,Resale,Strata,99,"16,970",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
BELLE VUE RESIDENCES,"4,830,000","3,498.3","1,381",Oct-21,OXLEY WALK,Resale,Strata,325,"14,862",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
VILLA MARINA,"1,270,000","1,087.16","1,168",Oct-21,JALAN SEMPADAN,Resale,Strata,101,"12,574",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
KERRISDALE,"2,650,000","2,378.84","1,114",Oct-21,STURDEE ROAD,Resale,Strata,221,"11,991",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
THE M,"1,985,000",861.12,"2,305",Oct-21,MIDDLE ROAD,New Sale,Strata,80,"24,813",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
FORETT@BUKIT TIMAH,"1,577,000",742.72,"2,123",Oct-21,TOH TUCK ROAD,New Sale,Strata,69,"22,855",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
HILLINGTON GREEN,"1,350,000",979.52,"1,378",Oct-21,HILLVIEW AVENUE,Resale,Strata,91,"14,835",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,06 to 10
RV RESIDENCES,"1,500,000",688.9,"2,177",Oct-21,RIVER VALLEY ROAD,Resale,Strata,64,"23,438",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
THE WATERGARDENS AT CANBERRA,"1,107,000",753.48,"1,469",Oct-21,CANBERRA DRIVE,New Sale,Strata,70,"15,814",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"2,630,000","1,108.69","2,372",Oct-21,FOURTH AVENUE,New Sale,Strata,103,"25,534",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
TRILIGHT,"2,510,000","1,162.51","2,159",Oct-21,NEWTON ROAD,Resale,Strata,108,"23,241",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
WATERFRONT GOLD,"1,150,000",893.41,"1,287",Oct-21,BEDOK RESERVOIR ROAD,Resale,Strata,83,"13,855",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,750,000","1,356.26","1,290",Oct-21,UPPER SERANGOON VIEW,Resale,Strata,126,"13,889",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
MIDWOOD,"1,240,000",699.66,"1,772",Oct-21,HILLVIEW RISE,New Sale,Strata,65,"19,077",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"2,173,000","1,345.5","1,615",Oct-21,HOUGANG AVENUE 2,New Sale,Strata,125,"17,384",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,665,000",914.94,"1,820",Oct-21,HOUGANG AVENUE 2,New Sale,Strata,85,"19,588",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
PARC CLEMATIS,"1,322,000",688.9,"1,919",Oct-21,JALAN LEMPENG,New Sale,Strata,64,"20,656",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
GARDENVISTA,"1,600,000","1,130.22","1,416",Oct-21,DUNEARN ROAD,Resale,Strata,105,"15,238",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,06 to 10
ONE AMBER,"2,488,000","1,388.56","1,792",Oct-21,AMBER GARDENS,Resale,Strata,129,"19,287",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE PARC CONDOMINIUM,"2,198,000","1,420.85","1,547",Oct-21,WEST COAST WALK,Resale,Strata,132,"16,652",-,Condominium,1,Freehold,05,Outside Central Region,06 to 10
BEAUFORT ON NASSIM,"6,180,000","2,174.33","2,842",Oct-21,NASSIM ROAD,Resale,Strata,202,"30,594",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
AMARANDA GARDENS,"1,750,000","1,044.11","1,676",Oct-21,SERANGOON AVENUE 3,Resale,Strata,97,"18,041",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THOMSON EURO-ASIA,"2,350,000","1,130.22","2,079",Oct-21,THOMSON ROAD,Resale,Strata,105,"22,381",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
CASA ESPANIA,"2,000,000","1,668.42","1,199",Oct-21,GAMBIR WALK,Resale,Strata,155,"12,903",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
CLOVER BY THE PARK,"2,050,000","1,571.54","1,304",Oct-21,BISHAN STREET 25,Resale,Strata,146,"14,041",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,01 to 05
LEONIE SUITES,"1,780,000",925.7,"1,923",Oct-21,LEONIE HILL,Resale,Strata,86,"20,698",-,Apartment,1,99 yrs lease commencing from 2002,09,Core Central Region,16 to 20
SUNVILLE,"1,428,000","1,259.39","1,134",Oct-21,ST. MICHAEL'S ROAD,Resale,Strata,117,"12,205",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,210,000","1,194.8","1,013",Oct-21,UPPER SERANGOON VIEW,Resale,Strata,111,"10,901",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BREEZE BY THE EAST,"3,450,000","2,884.75","1,196",Oct-21,UPPER EAST COAST ROAD,Resale,Strata,268,"12,873",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE MILTONIA RESIDENCES,"890,000",861.12,"1,034",Oct-21,MILTONIA CLOSE,Resale,Strata,80,"11,125",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
EDELWEISS PARK CONDOMINIUM,"1,320,000","1,733",762,Oct-21,FLORA ROAD,Resale,Strata,161,"8,199",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
ST FRANCIS COURT,"1,052,000","1,270.15",828,Oct-21,ST. FRANCIS ROAD,Resale,Strata,118,"8,915",-,Apartment,1,99 yrs lease commencing from 1992,12,Rest of Central Region,11 to 15
PRINCIPAL GARDEN,"1,580,000",807.3,"1,957",Oct-21,PRINCE CHARLES CRESCENT,Resale,Strata,75,"21,067",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,11 to 15
FORT GARDENS,"2,165,000","1,345.5","1,609",Oct-21,FORT ROAD,Resale,Strata,125,"17,320",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
AVILA GARDENS,"1,230,000","1,323.97",929,Oct-21,FLORA ROAD,Resale,Strata,123,"10,000",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
SOPHIA HILLS,"1,390,000",710.42,"1,957",Oct-21,MOUNT SOPHIA,Resale,Strata,66,"21,061",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
CHANGI COURT,"1,030,000",925.7,"1,113",Oct-21,UPPER CHANGI ROAD EAST,Resale,Strata,86,"11,977",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
ICON,"1,600,000",925.7,"1,728",Oct-21,GOPENG STREET,Resale,Strata,86,"18,605",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,36 to 40
RIVER ISLES,"918,000",893.41,"1,028",Oct-21,EDGEDALE PLAINS,Resale,Strata,83,"11,060",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
CASABLANCA,"762,000",893.41,853,Oct-21,ROSEWOOD DRIVE,Resale,Strata,83,"9,181",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
THE LUXURIE,"925,000",731.95,"1,264",Oct-21,COMPASSVALE ROAD,Resale,Strata,68,"13,603",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
OXLEY RESIDENCE,"5,430,000","2,540.3","2,138",Oct-21,OXLEY ROAD,Resale,Strata,236,"23,008",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
NORTHVALE,"1,280,000","1,506.96",849,Oct-21,CHOA CHU KANG LOOP,Resale,Strata,140,"9,143",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
COCO PALMS,"1,130,000",904.18,"1,250",Oct-21,PASIR RIS GROVE,Resale,Strata,84,"13,452",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
PARC ROSEWOOD,"560,000",430.56,"1,301",Oct-21,ROSEWOOD DRIVE,Resale,Strata,40,"14,000",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
SEA ESTA,"1,080,000",979.52,"1,103",Oct-21,PASIR RIS LINK,Resale,Strata,91,"11,868",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
REGENTVILLE,"803,000",979.52,820,Oct-21,HOUGANG STREET 92,Resale,Strata,91,"8,824",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
