Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ENVIO,"1,268,000","1,011.82","1,253",Feb-21,JOO CHIAT PLACE,Resale,Strata,94,"13,489",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LEGENDA AT JOO CHIAT,"1,330,000","1,227.1","1,084",Feb-21,JOO CHIAT LANE,Resale,Strata,114,"11,667",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
THE LAKESHORE,"965,000",936.47,"1,030",Feb-21,JURONG WEST STREET 41,Resale,Strata,87,"11,092",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
THE ROCHESTER RESIDENCES,"1,280,000",861.12,"1,486",Feb-21,ROCHESTER DRIVE,Resale,Strata,80,"16,000",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
THE TROPIC GARDENS,"1,380,000","1,248.62","1,105",Feb-21,UPPER EAST COAST ROAD,Resale,Strata,116,"11,897",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
TANGLIN REGENCY,"1,138,000",850.36,"1,338",Feb-21,TANGLIN ROAD,Resale,Strata,79,"14,405",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,01 to 05
LAGOON VIEW,"1,650,000","1,646.89","1,002",Feb-21,MARINE PARADE ROAD,Resale,Strata,153,"10,784",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05
WATERVIEW,"998,000",925.7,"1,078",Feb-21,TAMPINES AVENUE 1,Resale,Strata,86,"11,605",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
SHERWOOD CONDOMINIUM,"1,208,000","1,227.1",984,Feb-21,JALAN JURONG KECHIL,Resale,Strata,114,"10,596",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
PINE GROVE,"1,260,000","1,323.97",952,Feb-21,PINE GROVE,Resale,Strata,123,"10,244",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,01 to 05
YISHUN EMERALD,"1,030,000","1,410.08",730,Feb-21,CANBERRA DRIVE,Resale,Strata,131,"7,863",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
BOTANIC GARDENS VIEW,"2,980,000","1,410.08","2,113",Feb-21,TAMAN SERASI,Resale,Strata,131,"22,748",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,235,000","1,237.86",998,Feb-21,UPPER SERANGOON VIEW,Resale,Strata,115,"10,739",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
VACANZA @ EAST,"608,000",484.38,"1,255",Feb-21,LENGKONG TUJOH,Resale,Strata,45,"13,511",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
REGENT GROVE,"778,000","1,173.28",663,Feb-21,CHOA CHU KANG NORTH 7,Resale,Strata,109,"7,138",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
THE SOUND,"2,050,000","1,270.15","1,614",Feb-21,EAST COAST ROAD,Resale,Strata,118,"17,373",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE PANORAMA,"2,455,000","1,560.78","1,573",Feb-21,ANG MO KIO AVENUE 2,Resale,Strata,145,"16,931",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
COSTA RHU,"2,525,000","2,055.92","1,228",Feb-21,RHU CROSS,Resale,Strata,191,"13,220",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
SAVANNAH CONDOPARK,"1,020,000","1,227.1",831,Feb-21,SIMEI RISE,Resale,Strata,114,"8,947",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
THE TROPICA,"1,085,000","1,227.1",884,Feb-21,TAMPINES AVENUE 1,Resale,Strata,114,"9,518",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,11 to 15
VACANZA @ EAST,"603,000",484.38,"1,245",Feb-21,LENGKONG TUJOH,Resale,Strata,45,"13,400",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
ASTRID MEADOWS,"1,850,000","1,022.58","1,809",Feb-21,CORONATION ROAD WEST,Resale,Strata,95,"19,474",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,260,000","1,496.2",842,Feb-21,SIMEI RISE,Resale,Strata,139,"9,065",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
TIERRA VUE,"2,720,000","2,055.92","1,323",Feb-21,ST. PATRICK'S ROAD,Resale,Strata,191,"14,241",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
PRESIDIO,"1,230,000",968.76,"1,270",Feb-21,CEYLON LANE,Resale,Strata,90,"13,667",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CITY SQUARE RESIDENCES,"935,000",570.49,"1,639",Feb-21,KITCHENER LINK,Resale,Strata,53,"17,642",-,Condominium,1,Freehold,08,Rest of Central Region,06 to 10
EON SHENTON,"1,305,000",538.2,"2,425",Feb-21,SHENTON WAY,Sub Sale,Strata,50,"26,100",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,26 to 30
CHANGI COURT,"892,000",839.59,"1,062",Feb-21,UPPER CHANGI ROAD EAST,Resale,Strata,78,"11,436",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
WATERTOWN,"1,040,000",807.3,"1,288",Feb-21,PUNGGOL CENTRAL,Resale,Strata,75,"13,867",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERFRONT GOLD,"750,000",667.37,"1,124",Feb-21,BEDOK RESERVOIR ROAD,Resale,Strata,62,"12,097",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
PARC OLYMPIA,"628,000",656.6,956,Feb-21,FLORA DRIVE,Resale,Strata,61,"10,295",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
PARC VERA,"960,888",871.88,"1,102",Feb-21,HOUGANG STREET 32,Resale,Strata,81,"11,863",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE BAYSHORE,"1,250,000","1,237.86","1,010",Feb-21,BAYSHORE ROAD,Resale,Strata,115,"10,870",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
SEASIDE RESIDENCES,"1,840,000",785.77,"2,342",Feb-21,SIGLAP LINK,Sub Sale,Strata,73,"25,205",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,26 to 30
PINE GROVE,"1,660,000","1,668.42",995,Feb-21,PINE GROVE,Resale,Strata,155,"10,710",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,11 to 15
THE SPECTRUM,"965,000",871.88,"1,107",Feb-21,PASIR PANJANG ROAD,Resale,Strata,81,"11,914",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
STUDIO 3,"980,000",559.73,"1,751",Feb-21,SHANGHAI ROAD,Resale,Strata,52,"18,846",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE ROCHESTER RESIDENCES,"1,800,000","1,302.44","1,382",Feb-21,ROCHESTER DRIVE,Resale,Strata,121,"14,876",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
SILVERSEA,"2,580,000","1,496.2","1,724",Feb-21,MARINE PARADE ROAD,Resale,Strata,139,"18,561",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10
THE GARDENS AT BISHAN,"1,521,116","1,205.57","1,262",Feb-21,SIN MING WALK,Resale,Strata,112,"13,581",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
LE HILL CONDOMINIUM,"1,550,000","1,205.57","1,286",Feb-21,PASIR PANJANG HILL,Resale,Strata,112,"13,839",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
WATERBANK AT DAKOTA,"1,718,000","1,280.92","1,341",Feb-21,DAKOTA CRESCENT,Resale,Strata,119,"14,437",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
ISUITES @ PALM,"1,280,000","1,184.04","1,081",Feb-21,GLASGOW ROAD,Resale,Strata,110,"11,636",-,Apartment,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
ARCHIPELAGO,"2,828,000","2,411.14","1,173",Feb-21,BEDOK RESERVOIR ROAD,Resale,Strata,224,"12,625",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
WATERFRONT WAVES,"1,468,000","1,259.39","1,166",Feb-21,BEDOK RESERVOIR ROAD,Resale,Strata,117,"12,547",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
PRESTIGE LOFT,"1,025,000",914.94,"1,120",Feb-21,TELOK KURAU ROAD,Resale,Strata,85,"12,059",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SPOTTISWOODE 18,"838,000",387.5,"2,163",Feb-21,SPOTTISWOODE PARK ROAD,Resale,Strata,36,"23,278",-,Apartment,1,Freehold,02,Rest of Central Region,16 to 20
NEWEST,"775,000",527.44,"1,469",Feb-21,WEST COAST DRIVE,Resale,Strata,49,"15,816",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
NORTHVALE,"968,000","1,270.15",762,Feb-21,CHOA CHU KANG LOOP,Resale,Strata,118,"8,203",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
HILLINGTON GREEN,"1,750,000","1,356.26","1,290",Feb-21,HILLVIEW AVENUE,Resale,Strata,126,"13,889",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,06 to 10
CONCOURSE SKYLINE,"2,350,000","1,356.26","1,733",Feb-21,BEACH ROAD,Resale,Strata,126,"18,651",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
ADANA @ THOMSON,"1,295,000",721.19,"1,796",Feb-21,OLD UPPER THOMSON ROAD,Resale,Strata,67,"19,328",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
BERKELEY RESIDENCES,"1,340,000",882.65,"1,518",Feb-21,LORONG N TELOK KURAU,Resale,Strata,82,"16,341",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
RIVIERE,"3,155,200","1,248.62","2,527",Feb-21,JIAK KIM STREET,New Sale,Strata,116,"27,200",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
MIDWOOD,"1,000,000",635.08,"1,575",Feb-21,HILLVIEW RISE,New Sale,Strata,59,"16,949",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"994,700",624.31,"1,593",Feb-21,DAIRY FARM LANE,New Sale,Strata,58,"17,150",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
MIDWOOD,"788,000",484.38,"1,627",Feb-21,HILLVIEW RISE,New Sale,Strata,45,"17,511",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
MIDWOOD,"833,000",484.38,"1,720",Feb-21,HILLVIEW RISE,New Sale,Strata,45,"18,511",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
MIDWOOD,"974,000",548.96,"1,774",Feb-21,HILLVIEW RISE,New Sale,Strata,51,"19,098",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,21 to 25
WHISTLER GRAND,"798,400",441.32,"1,809",Feb-21,WEST COAST VALE,New Sale,Strata,41,"19,473",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,31 to 35
KI RESIDENCES AT BROOKVALE,"1,360,000",753.48,"1,805",Feb-21,BROOKVALE DRIVE,New Sale,Strata,70,"19,429",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
PARK COLONIAL,"1,280,000",602.78,"2,123",Feb-21,WOODLEIGH LANE,New Sale,Strata,56,"22,857",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
MEYERHOUSE,"5,424,000","2,034.4","2,666",Feb-21,MEYER ROAD,New Sale,Strata,189,"28,698",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,121,000",527.44,"2,125",Feb-21,SILAT AVENUE,New Sale,Strata,49,"22,878",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE JOVELL,"1,067,000",904.18,"1,180",Feb-21,FLORA DRIVE,New Sale,Strata,84,"12,702",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,716,000",742.72,"2,310",Feb-21,HARBOURFRONT AVENUE,New Sale,Strata,69,"24,870",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
AFFINITY AT SERANGOON,"1,717,112","1,151.75","1,491",Feb-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,048",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
ROYALGREEN,"1,712,000",667.37,"2,565",Feb-21,ANAMALAI AVENUE,New Sale,Strata,62,"27,613",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ROYALGREEN,"3,786,000","1,431.61","2,645",Feb-21,ANAMALAI AVENUE,New Sale,Strata,133,"28,466",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,248,112",914.94,"1,364",Feb-21,HOUGANG AVENUE 7,New Sale,Strata,85,"14,684",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"779,000",462.85,"1,683",Feb-21,TAMPINES LANE,New Sale,Strata,43,"18,116",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
OLLOI,"1,652,000",947.23,"1,744",Feb-21,LORONG 101 CHANGI,New Sale,Strata,88,"18,773",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
NORMANTON PARK,"1,160,580",667.37,"1,739",Feb-21,NORMANTON PARK,New Sale,Strata,62,"18,719",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
NORMANTON PARK,"1,155,663",656.6,"1,760",Feb-21,NORMANTON PARK,New Sale,Strata,61,"18,945",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
NORMANTON PARK,"1,190,595",667.37,"1,784",Feb-21,NORMANTON PARK,New Sale,Strata,62,"19,203",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
SENGKANG GRAND RESIDENCES,"1,331,200",764.24,"1,742",Feb-21,COMPASSVALE BOW,New Sale,Strata,71,"18,749",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
FOURTH AVENUE RESIDENCES,"1,478,000",688.9,"2,145",Feb-21,FOURTH AVENUE,New Sale,Strata,64,"23,094",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
THE AVENIR,"3,297,000","1,140.98","2,890",Feb-21,RIVER VALLEY CLOSE,New Sale,Strata,106,"31,104",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE AVENIR,"3,576,000","1,140.98","3,134",Feb-21,RIVER VALLEY CLOSE,New Sale,Strata,106,"33,736",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
TWIN VEW,"2,015,000","1,377.79","1,462",Feb-21,WEST COAST VALE,New Sale,Strata,128,"15,742",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,21 to 25
TWIN VEW,"1,931,000","1,248.62","1,547",Feb-21,WEST COAST VALE,New Sale,Strata,116,"16,647",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,31 to 35
THE REEF AT KING'S DOCK,"1,616,000",742.72,"2,176",Feb-21,HARBOURFRONT AVENUE,New Sale,Strata,69,"23,420",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
MIDWOOD,"1,027,000",635.08,"1,617",Feb-21,HILLVIEW RISE,New Sale,Strata,59,"17,407",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
MIDWOOD,"1,156,000",688.9,"1,678",Feb-21,HILLVIEW RISE,New Sale,Strata,64,"18,063",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
WHISTLER GRAND,"1,002,400",613.55,"1,634",Feb-21,WEST COAST VALE,New Sale,Strata,57,"17,586",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,31 to 35
AVENUE SOUTH RESIDENCE,"1,129,000",527.44,"2,141",Feb-21,SILAT AVENUE,New Sale,Strata,49,"23,041",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE REEF AT KING'S DOCK,"1,708,000",764.24,"2,235",Feb-21,HARBOURFRONT AVENUE,New Sale,Strata,71,"24,056",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,644,000",731.95,"2,246",Feb-21,SILAT AVENUE,New Sale,Strata,68,"24,176",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
TREASURE AT TAMPINES,"1,257,000",914.94,"1,374",Feb-21,TAMPINES LANE,New Sale,Strata,85,"14,788",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
AMBER PARK,"1,197,180",462.85,"2,587",Feb-21,AMBER GARDENS,New Sale,Strata,43,"27,841",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
PARK COLONIAL,"1,467,000",742.72,"1,975",Feb-21,WOODLEIGH LANE,New Sale,Strata,69,"21,261",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
MARGARET VILLE,"1,876,400",968.76,"1,937",Feb-21,MARGARET DRIVE,New Sale,Strata,90,"20,849",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
THE REEF AT KING'S DOCK,"1,788,000",764.24,"2,340",Feb-21,HARBOURFRONT AVENUE,New Sale,Strata,71,"25,183",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
THE ANTARES,"1,234,732",667.37,"1,850",Feb-21,MATTAR ROAD,New Sale,Strata,62,"19,915",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
TREASURE AT TAMPINES,"2,054,000","1,722.24","1,193",Feb-21,TAMPINES LANE,New Sale,Strata,160,"12,838",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
ROYALGREEN,"2,953,000","1,076.4","2,743",Feb-21,ANAMALAI AVENUE,New Sale,Strata,100,"29,530",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MONT BOTANIK RESIDENCE,"1,216,000",699.66,"1,738",Feb-21,JALAN REMAJA,New Sale,Strata,65,"18,708",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
FORETT@BUKIT TIMAH,"1,561,000",764.24,"2,043",Feb-21,TOH TUCK ROAD,New Sale,Strata,71,"21,986",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
JADESCAPE,"2,557,000","1,420.85","1,800",Feb-21,SHUNFU ROAD,New Sale,Strata,132,"19,371",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
RIVERFRONT RESIDENCES,"1,346,112","1,087.16","1,238",Feb-21,HOUGANG AVENUE 7,New Sale,Strata,101,"13,328",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
NORMANTON PARK,"1,763,960","1,054.87","1,672",Feb-21,NORMANTON PARK,New Sale,Strata,98,"18,000",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
NORMANTON PARK,"1,320,528",731.95,"1,804",Feb-21,NORMANTON PARK,New Sale,Strata,68,"19,420",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
NORMANTON PARK,"1,143,000",635.08,"1,800",Feb-21,NORMANTON PARK,New Sale,Strata,59,"19,373",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
MIDWOOD,"811,000",484.38,"1,674",Feb-21,HILLVIEW RISE,New Sale,Strata,45,"18,022",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"845,112",527.44,"1,602",Feb-21,HOUGANG AVENUE 2,New Sale,Strata,49,"17,247",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
TWIN VEW,"1,720,000","1,140.98","1,507",Feb-21,WEST COAST VALE,New Sale,Strata,106,"16,226",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,31 to 35
PARC KOMO,"1,544,112","1,001.05","1,542",Feb-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,93,"16,603",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
VALLEY PARK,"3,280,000","1,808.35","1,814",Feb-21,RIVER VALLEY ROAD,Resale,Strata,168,"19,524",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15
ONE PEARL BANK,"1,901,000",839.59,"2,264",Feb-21,PEARL BANK,New Sale,Strata,78,"24,372",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,01 to 05
8 @ MOUNT SOPHIA,"1,700,000","1,033.34","1,645",Feb-21,MOUNT SOPHIA,Resale,Strata,96,"17,708",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,605,000",742.72,"2,161",Feb-21,HARBOURFRONT AVENUE,New Sale,Strata,69,"23,261",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"2,118,000",914.94,"2,315",Feb-21,FOURTH AVENUE,New Sale,Strata,85,"24,918",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,641,000",742.72,"2,209",Feb-21,HARBOURFRONT AVENUE,New Sale,Strata,69,"23,783",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
THE ALPS RESIDENCES,"868,000",699.66,"1,241",Feb-21,TAMPINES STREET 86,Sub Sale,Strata,65,"13,354",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
THE JOVELL,"852,000",678.13,"1,256",Feb-21,FLORA DRIVE,New Sale,Strata,63,"13,524",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
THE VESTA,"1,218,000","1,162.51","1,048",Feb-21,LORONG K TELOK KURAU,Resale,Strata,108,"11,278",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
D'ZIRE,"570,000",484.38,"1,177",Feb-21,ROBEY CRESCENT,Resale,Strata,45,"12,667",-,Apartment,1,999 yrs lease commencing from 1875,19,Outside Central Region,01 to 05
PINNACLE 16,"860,000",592.02,"1,453",Feb-21,SHAN ROAD,Resale,Strata,55,"15,636",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
PULLMAN RESIDENCES NEWTON,"1,850,000",667.37,"2,772",Feb-21,DUNEARN ROAD,New Sale,Strata,62,"29,839",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE PANORAMA,"1,500,000",990.29,"1,515",Feb-21,ANG MO KIO AVENUE 2,Resale,Strata,92,"16,304",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
THE CLIFT,"930,000",527.44,"1,763",Feb-21,MCCALLUM STREET,Resale,Strata,49,"18,980",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,26 to 30
THE REEF AT KING'S DOCK,"3,233,000","1,248.62","2,589",Feb-21,HARBOURFRONT AVENUE,New Sale,Strata,116,"27,871",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
VIZ AT HOLLAND,"1,557,600",947.23,"1,644",Feb-21,QUEENSWAY,Resale,Strata,88,"17,700",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
SHEBA LODGE,"1,240,000","1,140.98","1,087",Feb-21,CARPMAEL ROAD,Resale,Strata,106,"11,698",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PINETREE CONDOMINIUM,"2,880,000","1,808.35","1,593",Feb-21,BALMORAL PARK,Resale,Strata,168,"17,143",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CUSCADEN RESIDENCES,"3,350,000","1,485.43","2,255",Feb-21,CUSCADEN ROAD,Resale,Strata,138,"24,275",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
TROPICAL SPRING,"1,200,000","1,388.56",864,Feb-21,SIMEI STREET 4,Resale,Strata,129,"9,302",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
VERTICUS,"974,000",441.32,"2,207",Feb-21,JALAN KEMAMAN,New Sale,Strata,41,"23,756",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
AFFINITY AT SERANGOON,"1,428,112",904.18,"1,579",Feb-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,84,"17,001",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE SEA VIEW,"2,400,000","1,216.33","1,973",Feb-21,AMBER ROAD,Resale,Strata,113,"21,239",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE FOLIAGE,"1,280,000","1,011.82","1,265",Feb-21,PASIR PANJANG ROAD,Resale,Strata,94,"13,617",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
LEEDON GREEN,"4,212,000","1,496.2","2,815",Feb-21,LEEDON HEIGHTS,New Sale,Strata,139,"30,302",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
JADESCAPE,"2,582,000","1,420.85","1,817",Feb-21,SHUNFU ROAD,New Sale,Strata,132,"19,561",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
BARTLEY RIDGE,"1,080,000",828.83,"1,303",Feb-21,MOUNT VERNON ROAD,Resale,Strata,77,"14,026",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
FYVE DERBYSHIRE,"1,391,000",592.02,"2,350",Feb-21,DERBYSHIRE ROAD,New Sale,Strata,55,"25,291",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE PARC CONDOMINIUM,"2,058,000","1,420.85","1,448",Feb-21,WEST COAST WALK,Resale,Strata,132,"15,591",-,Condominium,1,Freehold,05,Outside Central Region,16 to 20
LAGOON VIEW,"1,550,000","1,646.89",941,Feb-21,MARINE PARADE ROAD,Resale,Strata,153,"10,131",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05
H RESIDENCES,"700,000",548.96,"1,275",Feb-21,LORONG H TELOK KURAU,Resale,Strata,51,"13,725",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
NORMANTON PARK,"999,600",559.73,"1,786",Feb-21,NORMANTON PARK,New Sale,Strata,52,"19,223",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
PEIRCE VIEW,"1,410,000","1,431.61",985,Feb-21,UPPER THOMSON ROAD,Resale,Strata,133,"10,602",-,Condominium,1,Freehold,20,Outside Central Region,01 to 05
MAYFAIR MODERN,"998,000",516.67,"1,932",Feb-21,RIFLE RANGE ROAD,New Sale,Strata,48,"20,792",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
